Num_Acc;an;mois;jour;hrmn;lum;agg;atm;col;dep
201400016165;14;9;7;130;5;2;1;6;56
201400016166;14;11;15;550;5;2;1;6;56
201400016167;14;11;20;1915;5;2;1;6;56
201400016169;14;12;11;1130;1;2;1;6;56
201400016170;14;12;28;1500;1;2;1;6;56
201400016171;14;12;30;1430;1;2;1;6;56
201400016173;14;4;3;1900;1;2;1;6;56
201400016174;14;4;4;2315;5;2;1;6;56
201400016176;14;8;22;100;5;2;1;6;56
201400016177;14;11;7;1610;1;2;1;6;56
201400016178;14;11;19;900;1;2;1;6;56
201400016179;14;11;25;1030;1;2;2;6;56
201400016181;14;12;5;1915;5;2;1;6;56
201400016183;14;12;13;1015;1;2;1;7;56
201400016184;14;12;20;1535;1;2;1;6;56
201400016185;14;8;8;2050;2;2;1;7;56
201400016187;14;8;28;2000;1;2;1;2;56
201400016189;14;10;15;2030;5;2;1;7;56
201400016190;14;11;15;1400;1;2;1;6;56
201400016192;14;6;5;2040;1;2;1;6;56
201400016193;14;8;7;900;1;2;1;6;56
201400016195;14;9;20;1015;1;2;1;6;56
201400016202;14;5;30;2300;5;2;1;6;56
201400016206;14;9;24;1300;1;2;1;6;56
201400016207;14;10;27;1210;1;2;1;6;56
201400016209;14;1;23;1830;1;2;1;1;56
201400016211;14;8;27;1615;1;2;1;6;56
201400016212;14;8;27;1730;1;2;1;2;56
201400016213;14;10;11;1;5;2;1;2;56
201400016214;14;10;16;955;1;2;1;6;56
201400016215;14;11;2;1900;5;2;1;6;56
201400016217;14;6;5;520;2;2;1;6;56
201400016219;14;6;10;1330;1;2;1;6;56
201400016220;14;8;12;2150;5;2;1;6;56
201400016221;14;8;14;1155;1;1;1;3;56
201400016224;14;12;21;225;5;2;1;6;56
201400016226;14;5;23;1520;1;2;1;6;56
201400016227;14;7;19;20;5;2;1;6;56
201400016228;14;8;18;1810;1;2;1;6;56
201400016229;14;8;22;45;5;2;1;6;56
201400016230;14;9;13;1650;1;2;1;6;56
201400016232;14;8;26;1730;1;2;1;6;56
201400016233;14;1;6;945;1;1;1;3;56
201400016242;14;2;27;1115;1;2;1;7;19
201400016246;14;4;7;2252;5;2;1;6;19
201400016256;14;5;3;1300;1;1;1;3;56
201400016269;14;7;2;2005;1;2;1;6;59
201400016272;14;7;21;2145;5;1;1;3;59
201400016274;14;7;19;1010;1;2;1;3;51
201400016276;14;7;30;1450;1;2;1;6;51
201400016278;14;8;3;1430;1;1;1;3;51
201400016279;14;8;10;1;5;2;1;1;51
201400016280;14;8;23;240;3;1;1;5;51
201400016283;14;8;21;1810;1;2;1;3;51
201400016285;14;9;3;2057;3;2;1;6;51
201400016286;14;8;25;1615;1;2;1;3;51
201400016288;14;9;12;1545;1;2;1;3;62
201400016290;14;9;21;515;3;1;5;7;62
201400016291;14;9;29;1340;1;1;1;6;91
201400016294;14;10;6;1055;1;1;1;2;91
201400016295;14;10;7;1115;1;2;2;6;91
201400016296;14;10;8;1945;5;2;1;3;91
201400016297;14;10;20;800;2;1;5;4;91
201400016301;14;10;21;2355;5;2;1;1;95
201400016309;14;11;27;1210;1;2;3;3;89
201400016316;14;1;28;1710;2;1;1;3;57
201400016317;14;1;29;735;2;1;3;3;57
201400016318;14;3;17;750;1;2;1;3;57
201400016329;14;7;27;210;3;1;1;6;57
201400016331;14;8;15;1;3;2;1;7;57
201400016332;14;8;26;930;1;2;8;1;57
201400016334;14;9;15;2310;5;2;2;3;57
201400016336;14;11;17;430;5;2;1;6;57
201400016339;14;1;2;20;3;1;2;1;35
201400016340;14;1;3;1250;1;1;1;6;35
201400016341;14;1;11;1830;5;2;1;3;35
201400016343;14;1;31;700;2;2;3;6;35
201400016344;14;1;8;800;2;1;1;7;35
201400016346;14;2;7;1230;1;2;1;3;35
201400016347;14;2;8;1010;1;1;2;7;35
201400016348;14;2;12;2255;5;1;1;6;31
201400016350;14;2;17;845;1;1;1;1;31
201400016351;14;2;17;1845;4;2;1;6;44
201400016352;14;2;20;1220;1;1;1;7;44
201400016353;14;2;21;1840;2;2;1;6;44
201400016354;14;2;25;700;2;1;1;3;44
201400016355;14;3;1;1400;1;1;1;3;44
201400016356;14;3;8;2330;3;1;1;7;30
201400016357;14;3;9;1745;1;1;1;5;62
201400016358;14;3;13;1;3;1;1;7;83
201400016359;14;3;23;1830;2;1;1;7;83
201400016360;14;3;27;1720;1;2;1;3;83
201400016363;14;4;11;2015;2;2;1;7;83
201400016364;14;4;14;1145;1;2;1;6;83
201400016365;14;4;15;1710;1;1;1;6;83
201400016366;14;4;17;1900;1;2;1;7;83
201400016367;14;4;21;1635;1;1;1;3;83
201400016368;14;4;25;958;1;2;1;2;83
201400016369;14;5;2;900;1;1;1;7;83
201400016373;14;5;13;1740;1;1;1;7;83
201400016374;14;5;15;1430;1;2;1;3;83
201400016376;14;5;17;1849;1;1;1;3;83
201400016377;14;5;22;930;1;1;1;3;83
201400016378;14;5;24;655;1;1;1;2;83
201400016379;14;6;3;1540;1;1;1;6;83
201400016380;14;6;7;1045;1;2;1;5;74
201400016383;14;6;9;1530;1;2;1;7;74
201400016384;14;6;17;830;1;1;1;7;74
201400016388;14;6;26;2110;5;2;1;7;74
201400016390;14;7;5;730;1;1;1;3;74
201400016391;14;7;22;1700;1;1;1;3;74
201400016392;14;7;22;1250;1;1;1;7;74
201400016393;14;7;25;1950;1;1;2;7;74
201400016394;14;7;25;2000;1;1;1;7;74
201400016395;14;7;29;820;1;1;1;7;74
201400016397;14;8;5;1130;1;2;1;3;74
201400016398;14;8;5;1346;1;2;1;2;74
201400016399;14;8;10;1550;1;1;1;3;74
201400016400;14;8;17;1810;1;1;1;3;74
201400016401;14;8;21;1615;1;1;1;4;74
201400016402;14;8;26;1925;1;1;1;6;74
201400016403;14;8;31;740;1;1;1;7;74
201400016404;14;9;1;845;1;2;1;6;74
201400016405;14;9;1;1515;1;2;1;3;74
201400016406;14;9;1;1725;1;2;1;2;24
201400016407;14;9;3;750;1;2;1;3;24
201400016408;14;9;5;1700;1;1;1;1;34
201400016409;14;9;9;1615;1;2;1;6;34
201400016410;14;9;11;1545;1;1;1;7;34
201400016411;14;9;13;1540;1;2;1;5;34
201400016413;14;9;20;840;1;1;1;7;34
201400016414;14;9;24;818;1;1;3;7;34
201400016416;14;9;26;1015;1;1;1;6;16
201400016417;14;9;30;1730;1;1;1;2;16
201400016418;14;10;9;2130;3;1;1;6;16
201400016422;14;10;18;1730;1;2;1;7;16
201400016423;14;10;31;1815;3;1;1;7;16
201400016425;14;11;4;1903;3;1;2;7;16
201400016426;14;11;6;1715;2;1;1;6;16
201400016429;14;11;8;1630;1;1;1;3;16
201400016430;14;11;15;1805;5;2;2;6;16
201400016431;14;11;18;2005;3;1;1;7;16
201400016433;14;11;19;2300;3;1;1;7;16
201400016435;14;11;27;1730;3;1;3;1;16
201400016439;14;12;12;1930;3;1;1;3;16
201400016441;14;12;18;1400;1;2;1;6;16
201400016444;14;12;22;1956;3;1;1;7;16
201400016445;14;12;23;1500;1;1;1;1;16
201400016447;14;12;24;1050;1;2;1;3;16
201400016448;14;1;1;1300;1;1;1;6;16
201400016451;14;1;7;2030;5;2;1;5;16
201400016452;14;1;7;2130;5;1;1;3;16
201400016453;14;1;10;530;5;2;1;2;16
201400016454;14;1;10;1815;5;2;1;6;16
201400016457;14;1;15;1530;1;2;1;3;16
201400016458;14;1;15;2010;5;2;1;3;16
201400016459;14;1;16;745;2;2;2;1;16
201400016462;14;1;20;1230;1;1;1;2;16
201400016465;14;1;24;340;5;2;1;6;16
201400016466;14;1;26;1745;2;2;1;3;16
201400016467;14;1;27;710;1;2;1;2;16
201400016468;14;1;29;1900;3;1;1;3;16
201400016489;14;3;14;1630;1;2;1;2;16
201400016491;14;3;16;1850;1;1;1;3;16
201400016496;14;3;21;1745;1;2;1;1;16
201400016502;14;3;25;900;1;1;1;6;16
201400016504;14;3;29;1015;1;2;1;2;16
201400016505;14;3;29;1820;1;2;1;2;16
201400016507;14;4;3;1735;1;2;1;3;16
201400016510;14;4;10;900;1;1;1;7;16
201400016513;14;4;14;1300;1;1;1;6;16
201400016517;14;4;19;1200;1;1;1;3;16
201400016520;14;4;22;1100;1;2;2;3;16
201400016523;14;4;28;800;1;2;1;3;16
201400016526;14;5;6;1330;1;2;1;7;16
201400016527;14;5;7;1030;1;2;1;7;16
201400016529;14;5;10;1610;1;1;1;6;16
201400016530;14;5;12;1845;1;2;1;3;16
201400016534;14;5;16;1935;1;2;1;3;16
201400016542;14;5;31;1230;1;2;1;3;69
201400016550;14;6;7;2115;1;2;1;3;17
201400016562;14;7;2;535;2;2;1;3;17
201400016564;14;7;8;1720;1;2;1;3;17
201400016566;14;7;10;2050;1;1;1;3;17
201400016568;14;7;11;1600;1;2;1;3;17
201400016571;14;7;21;1230;1;2;1;2;17
201400016575;14;7;31;1930;1;2;1;3;17
201400016579;14;8;14;1900;1;2;1;1;17
201400016580;14;8;14;1825;1;2;1;7;17
201400016583;14;8;21;1520;1;2;1;2;17
201400016585;14;8;25;1000;1;1;1;3;17
201400016586;14;8;25;1130;1;2;1;3;17
201400016588;14;8;26;705;1;1;1;3;17
201400016590;14;8;27;2000;1;2;1;2;17
201400016593;14;9;2;1040;1;2;1;6;17
201400016598;14;9;8;1150;1;1;1;3;17
201400016607;14;9;21;1300;1;1;1;3;17
201400016610;14;9;24;1400;1;1;8;7;17
201400016617;14;10;7;1215;1;2;1;1;17
201400016621;14;10;12;1730;1;2;1;1;17
201400016624;14;10;16;1315;1;2;1;3;17
201400016629;14;10;27;1830;2;2;1;3;17
201400016630;14;11;1;450;5;2;5;6;17
201400016640;14;11;12;845;1;2;3;6;17
201400016642;14;11;14;1330;1;2;1;3;17
201400016646;14;11;15;2120;5;2;8;3;17
201400016649;14;11;20;1215;1;2;1;3;17
201400016650;14;11;21;900;1;1;1;2;17
201400016651;14;11;21;1100;1;2;1;3;17
201400016661;14;11;29;1100;1;2;1;3;17
201400016665;14;12;1;1340;1;1;2;3;17
201400016666;14;12;2;1145;1;2;1;6;17
201400016671;14;12;4;1900;5;2;2;1;17
201400016672;14;12;9;1930;5;2;1;6;17
201400016680;14;12;26;1700;2;2;1;6;17
201400016681;14;1;19;1645;1;1;8;3;17
201400016682;14;2;7;1845;3;1;1;4;17
201400016683;14;2;8;1400;1;1;2;6;17
201400016684;14;2;12;1945;3;1;1;5;17
201400016685;14;2;27;2015;3;1;2;2;17
201400016686;14;3;7;605;3;1;1;2;17
201400016687;14;4;2;745;1;1;1;2;17
201400016688;14;4;16;600;3;1;1;2;17
201400016689;14;4;20;745;2;1;1;6;17
201400016690;14;5;16;400;3;1;1;7;17
201400016691;14;5;18;1115;1;1;1;6;17
201400016692;14;5;29;1815;1;1;1;7;17
201400016693;14;6;6;1545;1;1;1;4;17
201400016694;14;6;12;800;1;1;1;6;17
201400016695;14;6;13;2315;3;1;1;6;17
201400016696;14;6;18;800;1;1;1;2;17
201400016697;14;6;29;2200;3;1;2;6;17
201400016698;14;8;6;1530;1;1;1;7;17
201400016699;14;9;18;415;3;1;1;2;17
201400016700;14;10;9;1045;1;1;1;6;17
201400016701;14;10;13;1245;1;1;1;2;17
201400016702;14;10;30;730;2;1;1;6;17
201400016703;14;11;10;645;2;1;2;3;17
201400016704;14;11;15;1000;1;1;8;7;17
201400016705;14;11;26;815;1;1;1;5;17
201400016706;14;12;2;100;3;1;2;6;17
201400016707;14;12;18;2230;3;1;1;2;17
201400016708;14;1;1;1445;1;1;2;6;17
201400016709;14;1;25;1900;3;1;5;1;17
201400016710;14;2;12;730;1;1;9;1;17
201400016711;14;2;28;1900;3;1;2;1;17
201400016712;14;5;5;1600;1;2;1;1;17
201400016713;14;7;10;930;1;1;2;3;17
201400016714;14;7;25;915;1;1;1;1;17
201400016715;14;8;1;1700;1;1;1;7;17
201400016716;14;8;3;930;1;1;1;2;17
201400016717;14;8;5;2100;1;1;1;7;17
201400016718;14;9;17;800;1;1;1;6;17
201400016719;14;5;18;1130;1;1;1;6;17
201400016720;14;8;8;800;1;1;2;2;17
201400016721;14;6;20;1400;1;1;1;6;17
201400016722;14;7;18;945;1;1;1;2;17
201400016723;14;9;23;1015;1;1;1;6;17
201400016724;14;9;27;830;3;1;1;6;17
201400016725;14;10;15;745;3;1;1;6;17
201400016726;14;12;2;930;1;1;8;3;17
201400016727;14;2;18;1015;1;1;8;3;17
201400016728;14;3;3;1200;1;1;8;5;17
201400016729;14;3;6;1530;1;1;1;3;17
201400016730;14;6;6;745;1;2;1;6;17
201400016731;14;9;5;1415;1;1;1;5;17
201400016732;14;9;18;1800;1;1;1;1;17
201400016733;14;9;15;1945;1;1;1;1;17
201400016734;14;10;19;130;3;1;1;6;17
201400016735;14;10;28;1100;1;1;5;3;17
201400016736;14;8;21;1900;1;2;1;1;17
201400016737;14;9;18;1930;1;2;1;3;17
201400016738;14;9;22;1330;1;2;1;1;17
201400016739;14;10;7;1700;1;2;1;2;17
201400016740;14;11;26;1830;5;2;2;6;17
201400016741;14;1;10;1600;1;1;5;6;17
201400016742;14;7;23;1445;1;1;1;6;17
201400016743;14;7;30;1630;1;1;1;6;17
201400016744;14;10;9;1545;1;1;1;6;17
201400016745;14;1;17;330;3;1;1;6;17
201400016746;14;2;28;630;3;1;2;6;17
201400016747;14;2;28;1645;1;1;6;7;17
201400016748;14;3;20;1530;1;1;1;2;17
201400016749;14;4;3;1230;1;1;8;7;17
201400016750;14;5;17;1700;1;1;1;7;17
201400016751;14;8;31;1415;1;1;1;7;17
201400016752;14;10;7;745;3;1;3;2;17
201400016753;14;11;28;715;2;1;1;3;17
201400016754;14;12;12;1745;3;1;2;2;17
201400016755;14;1;15;715;3;1;1;6;17
201400016756;14;1;14;1715;1;1;1;6;17
201400016757;14;2;11;1030;1;1;1;1;17
201400016758;14;4;18;1915;1;2;7;3;17
201400016759;14;4;30;2315;3;1;1;6;17
201400016760;14;5;20;530;5;1;1;3;17
201400016761;14;8;7;2030;1;1;1;3;17
201400016762;14;8;7;1745;1;1;1;3;17
201400016763;14;8;12;1630;1;1;1;2;17
201400016764;14;11;1;30;3;1;1;1;17
201400016765;14;12;18;200;3;2;2;6;17
201400016766;14;2;8;1830;5;2;2;6;17
201400016767;14;3;31;1700;1;1;1;3;17
201400016768;14;5;17;1545;1;2;1;7;17
201400016769;14;10;13;945;1;1;3;1;17
201400016770;14;12;24;1000;1;2;1;1;17
201400016771;14;2;28;2015;3;1;3;3;17
201400016772;14;4;20;1000;1;1;2;7;17
201400016773;14;7;17;1300;1;1;1;2;17
201400016774;14;8;31;1415;1;1;1;6;17
201400016775;14;11;21;2200;3;1;1;2;17
201400016776;14;3;17;1000;1;1;1;6;17
201400016777;14;4;15;1000;1;1;1;7;17
201400016778;14;5;8;1830;1;2;1;6;17
201400016779;14;6;8;1745;1;1;1;1;17
201400016780;14;6;22;1730;1;1;1;1;17
201400016781;14;8;7;945;1;1;1;7;17
201400016782;14;9;17;1645;1;2;1;3;17
201400016783;14;11;5;1215;1;1;2;7;17
201400016784;14;11;28;2100;5;2;1;3;17
201400016785;14;1;1;140;5;1;1;6;17
201400016786;14;1;9;1400;1;2;1;3;17
201400016787;14;1;14;740;2;2;8;3;17
201400016788;14;1;17;1705;1;2;8;6;17
201400016789;14;1;17;2015;5;1;1;5;17
201400016790;14;1;19;2030;5;1;1;6;17
201400016791;14;1;24;430;5;2;1;1;17
201400016792;14;1;26;500;5;1;1;6;17
201400016793;14;1;28;150;5;1;1;6;17
201400016794;14;2;4;1200;1;2;7;6;17
201400016795;14;2;6;1240;1;2;2;6;17
201400016796;14;2;12;1640;1;2;3;6;17
201400016797;14;2;28;905;1;2;8;2;17
201400016798;14;2;28;750;2;2;1;2;17
201400016799;14;3;5;735;1;2;1;1;17
201400016800;14;3;10;1800;1;2;1;6;17
201400016801;14;3;14;1245;1;2;1;3;17
201400016802;14;3;21;1220;1;1;1;3;17
201400016803;14;3;21;440;5;2;1;2;17
201400016804;14;3;30;625;5;1;1;6;17
201400016805;14;4;3;2150;5;2;1;3;17
201400016806;14;4;6;1550;1;2;1;3;17
201400016807;14;4;10;1910;1;1;1;2;17
201400016808;14;4;11;2200;5;2;1;3;17
201400016809;14;4;16;1745;1;2;1;6;17
201400016810;14;4;21;1845;1;2;1;6;17
201400016811;14;4;22;815;1;2;1;1;17
201400016812;14;4;17;1240;1;1;1;2;17
201400016815;14;5;20;1500;1;2;1;4;17
201400016816;14;5;20;2010;1;1;1;6;17
201400016817;14;5;12;1715;1;2;1;1;17
201400016818;14;5;23;1240;1;2;1;6;17
201400016819;14;5;27;2045;1;2;1;2;17
201400016820;14;5;28;1300;1;2;1;3;17
201400016821;14;5;30;1425;1;2;1;3;17
201400016822;14;5;28;1745;1;2;1;6;17
201400016823;14;6;12;1640;1;2;1;2;17
201400016824;14;6;14;250;5;1;1;2;17
201400016825;14;6;17;1715;1;2;1;3;17
201400016826;14;6;18;1710;1;2;1;2;17
201400016827;14;6;20;2040;1;2;1;6;17
201400016828;14;6;11;1225;1;2;1;6;17
201400016831;14;4;11;1940;1;2;1;7;17
201400016832;14;7;11;630;1;2;1;6;17
201400016833;14;6;21;1715;1;2;1;3;17
201400016834;14;8;6;5;3;1;1;2;17
201400016835;14;7;4;2125;1;2;1;7;17
201400016836;14;8;9;530;5;2;1;3;17
201400016837;14;8;9;2300;5;2;1;3;17
201400016838;14;8;13;1015;1;1;1;3;17
201400016839;14;8;14;535;5;2;1;3;17
201400016841;14;8;31;1830;1;2;1;6;17
201400016842;14;9;3;1755;1;2;1;3;17
201400016843;14;9;2;1715;1;1;1;6;17
201400016844;14;9;7;2210;5;2;1;6;17
201400016845;14;9;8;1620;1;1;1;3;17
201400016847;14;9;16;2315;5;2;1;7;17
201400016848;14;9;13;1805;1;2;1;3;17
201400016849;14;9;24;120;5;2;1;6;17
201400016850;14;9;29;1930;5;2;1;3;17
201400016851;14;10;1;2345;5;1;1;2;17
201400016852;14;10;1;1215;1;2;1;1;17
201400016853;14;10;3;1735;1;2;1;6;17
201400016854;14;10;2;750;1;1;1;3;17
201400016855;14;10;6;2055;5;2;1;6;17
201400016856;14;9;24;1120;1;2;1;3;27
201400016857;14;10;8;800;3;2;2;6;61
201400016858;14;10;9;1655;1;2;1;3;61
201400016860;14;10;13;840;1;2;1;1;17
201400016862;14;10;30;1700;1;2;1;1;17
201400016863;14;11;5;1405;1;1;1;2;17
201400016864;14;11;6;2310;5;2;1;1;17
201400016865;14;11;2;2020;5;2;2;7;17
201400016866;14;11;17;645;5;2;2;3;17
201400016867;14;11;26;2130;5;2;1;1;17
201400016878;14;10;31;1630;1;2;1;5;17
201400016879;14;1;9;1545;1;1;1;1;17
201400016880;14;1;13;830;1;1;2;3;17
201400016881;14;5;17;1630;1;1;1;3;17
201400016882;14;5;31;30;3;2;8;6;17
201400016883;14;5;31;300;3;1;7;7;17
201400016884;14;8;17;2000;1;1;1;6;17
201400016885;14;10;19;600;3;1;1;6;17
201400016886;14;1;4;1230;1;2;8;3;17
201400016887;14;1;28;1750;2;2;8;6;17
201400016888;14;2;14;1445;1;1;2;6;17
201400016889;14;1;23;1320;1;2;1;2;17
201400016890;14;3;24;950;1;2;1;2;17
201400016891;14;4;26;1145;1;2;1;2;17
201400016892;14;5;5;1345;1;2;1;3;17
201400016893;14;5;20;830;1;2;8;2;17
201400016894;14;7;23;1700;1;2;1;1;17
201400016895;14;8;4;1335;1;2;2;3;17
201400016896;14;8;12;1125;1;2;1;3;17
201400016897;14;8;26;900;1;2;1;3;17
201400016898;14;9;3;1515;1;1;1;2;17
201400016899;14;7;26;2055;1;2;7;7;17
201400016901;14;10;14;1530;1;1;1;7;17
201400016902;14;10;19;1825;1;2;1;3;17
201400016903;14;11;13;1505;1;2;1;6;17
201400016905;14;2;25;1145;1;1;2;1;17
201400016906;14;3;19;1745;1;2;1;3;17
201400016907;14;4;30;700;1;1;1;1;17
201400016908;14;7;21;1415;1;2;1;3;17
201400016909;14;7;30;115;3;1;1;6;17
201400016910;14;10;5;1615;1;2;1;2;17
201400016911;14;11;13;2230;3;1;1;6;17
201400016912;14;11;16;1900;3;1;1;6;17
201400016913;14;12;14;315;3;1;1;6;17
201400016914;14;12;25;1330;1;1;1;1;17
201400016915;14;12;21;1630;1;1;7;3;17
201400016916;14;4;18;2130;5;2;1;3;17
201400016917;14;7;29;1800;1;1;1;3;17
201400016918;14;5;18;1345;1;1;1;1;17
201400016919;14;6;7;1115;1;2;1;3;17
201400016920;14;6;8;930;1;1;1;1;17
201400016921;14;6;9;115;3;2;1;6;17
201400016922;14;7;19;1400;1;1;1;6;17
201400016924;14;11;5;2100;5;2;1;6;37
201400016925;14;12;21;1600;5;2;1;6;37
201400016926;14;1;13;1800;3;1;2;3;37
201400016927;14;6;1;1230;1;2;1;6;37
201400016928;14;6;16;715;1;2;1;3;37
201400016929;14;7;2;1145;1;1;1;3;34
201400016930;14;7;16;1400;1;2;1;3;34
201400016931;14;11;12;900;1;2;1;3;34
201400016932;14;12;21;1230;1;2;1;6;34
201400016933;14;3;9;1545;1;2;1;6;34
201400016934;14;5;13;1630;1;1;2;6;34
201400016935;14;6;17;1215;1;1;1;7;66
201400016936;14;8;3;1915;1;1;1;7;66
201400016937;14;8;7;2000;1;1;8;7;30
201400016938;14;9;14;500;5;2;1;6;30
201400016939;14;10;30;1145;1;2;1;3;30
201400016940;14;11;23;400;3;1;5;7;30
201400016941;14;3;8;1430;1;2;7;3;30
201400016942;14;8;3;1200;1;2;1;2;30
201400016943;14;11;27;200;3;1;1;6;30
201400016944;14;5;4;2100;2;2;1;2;30
201400016945;14;5;17;2300;3;1;1;6;30
201400016946;14;9;18;1145;1;2;1;7;41
201400016947;14;10;5;545;5;2;3;6;41
201400016948;14;11;23;545;5;2;1;6;41
201400016949;14;4;10;1000;1;1;1;1;41
201400016950;14;8;5;1815;1;1;1;7;41
201400016951;14;8;9;1845;1;1;1;3;41
201400016952;14;8;17;1015;1;2;1;3;41
201400016953;14;9;28;2030;3;1;1;2;41
201400016954;14;10;5;1215;1;1;1;6;41
201400016955;14;11;6;1415;1;2;1;7;41
201400016956;14;2;7;2030;3;1;2;6;41
201400016957;14;5;4;1500;1;2;1;6;41
201400016958;14;5;5;1130;1;2;1;6;41
201400016959;14;6;26;1;3;1;1;6;41
201400016960;14;7;18;1845;1;1;7;3;41
201400016961;14;8;31;1700;1;1;1;7;41
201400016962;14;9;15;830;1;2;1;6;14
201400016963;14;12;17;1100;1;1;3;3;77
201400016964;14;6;29;615;2;1;3;6;77
201400016965;14;8;24;1715;1;1;1;7;77
201400016966;14;8;29;1130;1;2;1;6;77
201400016967;14;5;30;1915;1;2;1;3;77
201400016968;14;7;29;515;1;1;2;6;77
201400016969;14;8;11;1115;1;1;1;2;62
201400016970;14;9;3;1445;1;1;1;1;80
201400016971;14;1;9;830;2;2;1;3;62
201400016972;14;1;10;1540;1;2;1;3;62
201400016973;14;1;25;135;5;2;2;6;62
201400016974;14;1;28;758;3;2;2;2;62
201400016975;14;2;3;1830;3;1;1;7;62
201400016976;14;2;24;1530;1;2;7;3;62
201400016977;14;2;28;1350;1;2;2;1;62
201400016978;14;3;1;1425;1;2;1;6;62
201400016979;14;4;5;1740;1;2;1;3;62
201400016980;14;4;24;1400;1;2;1;6;62
201400016981;14;4;27;225;5;2;1;7;62
201400016982;14;5;3;1520;1;2;1;4;62
201400016983;14;5;6;1224;1;2;3;3;44
201400016984;14;5;22;925;1;1;1;3;44
201400016985;14;5;31;1630;1;2;1;3;63
201400016986;14;6;16;1555;1;2;1;6;63
201400016987;14;6;23;1610;1;2;1;2;37
201400016988;14;7;1;1750;1;1;1;7;37
201400016989;14;7;10;1004;1;2;8;2;37
201400016990;14;8;22;1720;1;1;2;6;37
201400016994;14;10;13;1945;5;2;1;3;37
201400017001;14;3;26;1330;1;2;1;1;37
201400017002;14;5;18;1545;1;2;1;6;37
201400017003;14;9;21;1200;1;2;1;7;37
201400017004;14;5;3;1115;1;2;1;3;37
201400017005;14;5;17;200;3;1;1;6;37
201400017006;14;2;26;1000;1;1;8;7;37
201400017007;14;5;1;545;2;1;8;7;37
201400017008;14;6;6;1700;1;2;1;6;37
201400017009;14;6;7;1245;1;1;1;6;37
201400017010;14;6;8;1215;1;1;1;7;21
201400017011;14;7;19;1200;1;1;1;1;83
201400017012;14;8;14;1615;1;1;1;1;83
201400017013;14;8;31;1215;1;1;1;7;83
201400017014;14;10;4;530;3;1;1;6;83
201400017015;14;6;11;730;1;1;1;6;83
201400017016;14;6;18;1745;1;1;2;1;83
201400017017;14;7;3;1545;1;1;7;7;83
201400017018;14;10;20;15;3;1;1;3;83
201400017019;14;9;3;1715;1;1;1;6;83
201400017020;14;1;30;1745;3;1;8;1;83
201400017022;14;5;5;1600;1;2;1;6;87
201400017024;14;9;27;2015;3;1;1;1;2B
201400017029;14;1;22;900;1;1;2;6;47
201400017030;14;2;23;1830;2;2;1;6;47
201400017032;14;6;29;1300;1;1;3;1;30
201400017033;14;9;15;1800;1;2;1;5;23
201400017034;14;11;14;1830;3;1;1;6;50
201400017035;14;12;2;1130;1;2;2;6;50
201400017036;14;12;11;2045;3;1;1;6;50
201400017037;14;2;22;2145;5;2;1;6;50
201400017038;14;5;18;1800;1;1;1;3;50
201400017040;14;7;20;2215;3;1;1;7;50
201400017041;14;8;28;1615;1;1;1;3;22
201400017042;14;8;30;845;1;1;1;1;22
201400017043;14;9;5;1715;1;2;1;7;22
201400017045;14;10;16;1930;5;2;3;6;22
201400017046;14;10;19;845;1;1;7;3;22
201400017048;14;4;24;945;1;1;1;7;22
201400017050;14;12;9;1530;1;1;1;6;22
201400017051;14;1;9;1345;1;2;2;6;22
201400017052;14;1;12;1825;5;2;1;3;22
201400017053;14;1;18;1545;1;2;1;2;22
201400017054;14;1;29;745;2;2;2;6;14
201400017055;14;2;13;2140;5;2;1;3;14
201400017056;14;2;20;1700;1;2;1;3;80
201400017057;14;3;9;1850;1;2;1;3;80
201400017058;14;3;19;1110;1;2;1;3;80
201400017059;14;4;2;1645;1;1;1;2;80
201400017060;14;4;11;1400;1;2;1;6;80
201400017061;14;4;14;1630;1;2;1;2;38
201400017062;14;4;16;830;1;2;1;6;38
201400017063;14;4;19;45;5;2;1;3;38
201400017064;14;4;27;2030;1;2;1;3;38
201400017065;14;5;4;2200;5;2;1;7;18
201400017066;14;5;6;1450;1;1;2;2;18
201400017067;14;5;13;1345;1;2;2;2;18
201400017068;14;5;23;800;1;1;1;3;18
201400017069;14;6;16;600;1;2;1;6;18
201400017070;14;6;24;1950;1;1;1;3;18
201400017071;14;7;2;2020;1;2;1;3;18
201400017072;14;9;11;1850;1;2;1;1;18
201400017073;14;9;14;15;5;2;1;7;18
201400017074;14;9;17;1425;1;1;1;1;18
201400017075;14;9;19;1830;1;2;1;3;18
201400017077;14;10;2;950;1;1;2;7;18
201400017079;14;10;7;1630;1;2;1;6;18
201400017080;14;10;10;1840;2;2;1;3;18
201400017081;14;10;13;700;5;2;2;6;18
201400017082;14;10;17;1035;1;1;1;6;18
201400017083;14;11;4;750;1;1;1;3;18
201400017084;14;11;14;800;2;2;2;3;18
201400017085;14;11;14;855;1;2;8;6;18
201400017086;14;11;24;1215;1;2;1;6;18
201400017087;14;11;28;1455;1;2;1;2;18
201400017088;14;11;29;1500;1;2;1;7;18
201400017095;14;6;29;1625;1;2;1;1;18
201400017096;14;9;2;1610;1;2;1;6;18
201400017097;14;10;19;300;5;2;1;6;18
201400017098;14;11;23;1130;1;2;2;1;18
201400017102;14;1;20;515;3;1;5;3;18
201400017103;14;2;10;2215;3;1;1;7;18
201400017104;14;3;14;1345;1;1;1;2;18
201400017105;14;3;14;1300;1;2;1;6;18
